51,51,34.0,22.4,8.3,3.3,0.7450980392156863,2.0980392156862746,.588,.000,.765,25.1,0.6862745098039216,1,1
50,38,24.5,13.2,5.7,3.4,1.2,0.5,.512,,.897,23.4,0.5,5,0
49,49,34.1,24.3,6.0,3.1,0.8163265306122449,0.22448979591836735,.494,.356,.722,31.9,0.54,4,0
47,47,34.4,13.2,3.6,5.3,1.3617021276595744,0.0851063829787234,.545,.286,.853,16.1,0.82,1,0
44,2,14.6,4.4,3.5,0.5,0.1590909090909091,0.25,.440,,.744,15.1,0.22448979591836735,12,0
43,0,10.6,3.5,1.9,0.5,0.6511627906976745,0.20930232558139536,.415,.000,.600,17.1,0.46,7,0
12,4,19.6,6.6,3.7,1.2,0.16666666666666666,0.16666666666666666,.385,,.760,17.7,0.32653061224489793,10,0
49,33,27.8,8.6,3.4,7.9,1.4285714285714286,0.10204081632653061,.459,.059,.779,16.2,0.32653061224489793,10,0
47,20,18.1,4.9,4.6,0.7,0.48936170212765956,0.7021276595744681,.462,.000,.615,15.0,0.35294117647058826,9,0
48,37,28.6,13.1,6.4,1.1,0.5625,1.4583333333333333,.493,1.000,.877,19.2,0.46,7,0
52,51,32.7,13.2,6.7,2.3,1.2692307692307692,0.40384615384615385,.493,.333,.809,17.7,0.5384615384615384,5,0
50,31,26.6,9.8,5.6,2.9,0.94,0.12,.619,.333,.747,13.5,0.5,6,0
44,20,15.5,5.8,3.7,0.5,0.45454545454545453,0.5,.468,,.447,21.5,0.35294117647058826,9,0
49,34,28.2,12.5,8.9,2.0,1.0204081632653061,0.7959183673469388,.516,.000,.774,19.2,0.7959183673469388,2,0
49,20,19.6,5.9,4.4,1.4,0.7959183673469388,0.6122448979591837,.496,.000,.789,13.0,0.6122448979591837,4,0
50,50,39.0,27.3,10.3,6.4,1.48,1.46,.521,.483,.917,27.9,0.82,1,1
40,29,32.6,20.2,2.6,4.0,1.425,0.1,.500,.235,.633,26.9,0.48,7,0
33,0,6.7,2.3,1.1,0.2,0.15151515151515152,0.06060606060606061,.344,.000,.450,23.8,0.4117647058823529,9,0
49,49,35.0,18.7,3.6,3.7,0.7142857142857143,0.1836734693877551,.497,.400,.809,23.0,0.54,4,1
46,32,27.6,8.5,8.3,2.5,0.6086956521739131,2.4782608695652173,.527,,.752,13.8,0.44,8,0
