39,39,23.3,9.9,4.1,1.2,0.41025641025641024,0.9487179487179487,.467,.000,.753,19.5,0.6808510638297872,1,1
46,0,11.7,2.3,2.8,0.3,0.3695652173913043,0.10869565217391304,.479,,.500,10.2,0.5,8,0
45,45,37.0,20.2,3.8,6.5,2.2444444444444445,0.13333333333333333,.437,.355,.835,20.7,0.5208333333333334,9,0
43,43,34.7,21.5,5.3,4.2,0.627906976744186,0.627906976744186,.446,.289,.728,30.2,0.5333333333333333,8,0
39,28,30.1,15.6,3.4,4.8,1.0769230769230769,0.02564102564102564,.461,.415,.889,22.2,0.5,8,0
37,0,11.5,5.2,2.4,0.6,0.1891891891891892,0.2972972972972973,.439,.333,.771,19.7,0.37777777777777777,10,0
32,0,12.9,4.8,1.0,1.3,0.625,0.03125,.457,.381,.826,15.4,0.5555555555555556,6,0
46,43,32.6,15.8,8.9,0.8,1.5217391304347827,1.173913043478261,.522,.000,.532,20.3,0.2826086956521739,11,0
7,4,26.7,8.3,2.9,6.1,1.1428571428571428,0.0,.471,,.588,15.6,0.2826086956521739,11,0
38,3,12.6,3.7,2.9,1.2,0.42105263157894735,0.18421052631578946,.415,.263,.826,13.5,0.5434782608695652,7,0
46,12,33.0,17.5,5.5,1.8,0.9565217391304348,0.2826086956521739,.507,.125,.858,22.1,0.5652173913043478,7,0
46,44,32.4,18.0,5.0,4.1,1.7608695652173914,0.9130434782608695,.513,.231,.746,23.3,0.2826086956521739,11,0
45,20,24.6,8.2,2.3,5.8,1.1777777777777778,0.08888888888888889,.436,.176,.818,18.1,0.3829787234042553,9,0
48,1,34.0,20.3,5.5,1.7,0.4583333333333333,1.0,.493,.667,.823,26.1,0.5833333333333334,5,0
43,43,39.3,26.5,12.7,3.9,1.6046511627906976,0.8604651162790697,.592,.211,.733,24.6,0.5652173913043478,7,1
47,0,20.8,9.6,1.6,2.6,0.5531914893617021,0.19148936170212766,.464,.333,.863,19.9,0.5957446808510638,5,0
48,35,31.2,15.1,8.2,1.9,0.4791666666666667,2.6041666666666665,.537,.000,.700,20.7,0.22916666666666666,12,0
38,2,17.9,10.1,2.1,1.2,0.5,0.21052631578947367,.500,.449,.744,22.0,0.30434782608695654,10,0
33,17,19.0,8.8,4.1,0.7,0.30303030303030304,0.48484848484848486,.482,.000,.690,21.5,0.3829787234042553,9,0
6,6,31.5,19.3,6.2,4.8,1.0,0.8333333333333334,.471,,.947,27.1,0.5,8,0
