23,22,35.3,15.7,8.0,1.3,1.2173913043478262,0.6086956521739131,.508,.438,.881,20.4,0.4117647058823529,12,0
12,0,18.3,6.3,3.8,0.8,0.3333333333333333,0.8333333333333334,.500,,.900,17.1,0.22,14,0
48,48,39.9,23.9,4.2,4.1,1.1041666666666667,0.041666666666666664,.430,.367,.885,27.8,0.7,3,1
52,14,15.7,6.3,2.9,0.9,1.0576923076923077,0.3269230769230769,.479,.333,.766,19.6,0.5094339622641509,7,0
51,49,33.8,14.0,3.5,7.1,1.4705882352941178,0.058823529411764705,.394,.342,.750,21.7,0.39622641509433965,13,0
52,2,20.4,7.0,5.5,1.0,0.17307692307692307,1.3653846153846154,.515,,.732,16.3,0.20754716981132076,15,0
43,32,27.3,9.6,2.9,3.0,0.7906976744186046,0.09302325581395349,.388,.371,.805,18.6,0.4117647058823529,12,0
39,20,18.4,5.0,2.1,2.5,0.8461538461538461,0.0,.426,.462,.730,15.7,0.19607843137254902,15,0
38,3,15.9,3.6,2.5,0.9,0.6578947368421053,0.18421052631578946,.455,.158,.775,12.2,0.7407407407407407,1,0
46,46,36.4,19.8,5.7,2.9,1.0434782608695652,0.32608695652173914,.406,.269,.768,28.9,0.4528301886792453,10,0
35,25,12.3,3.3,3.7,0.3,0.2571428571428571,0.14285714285714285,.419,.500,.833,16.1,0.39622641509433965,13,0
50,50,40.3,24.8,4.2,5.3,1.98,0.2,.430,.370,.809,27.0,0.5769230769230769,4,1
52,12,18.1,6.0,2.9,1.3,0.9038461538461539,0.23076923076923078,.427,.000,.710,18.1,0.39622641509433965,12,0
42,15,18.3,5.4,2.1,3.3,0.7142857142857143,0.14285714285714285,.324,.252,.860,19.0,0.6862745098039216,4,0
40,16,23.5,7.7,1.8,4.8,0.65,0.075,.395,.350,.816,19.7,0.3269230769230769,13,0
7,7,41.4,24.6,6.4,3.1,1.7142857142857142,0.8571428571428571,.496,.412,.922,26.0,0.49019607843137253,9,0
50,50,36.9,13.7,2.8,4.5,0.94,0.04,.430,.377,.791,17.3,0.52,8,0
32,3,10.5,2.5,1.6,0.4,0.4375,0.15625,.356,,.690,13.9,0.5384615384615384,5,0
24,0,7.9,1.4,1.5,0.4,0.08333333333333333,0.16666666666666666,.342,.000,.467,14.3,0.39622641509433965,12,0
52,1,13.9,4.9,1.4,1.7,0.75,0.11538461538461539,.391,.389,.761,18.1,0.5094339622641509,7,0
35,2,14.6,5.8,1.5,1.6,0.34285714285714286,0.14285714285714285,.448,.364,.750,19.7,0.7592592592592593,2,0
42,8,16.0,3.7,2.9,1.3,0.6666666666666666,0.14285714285714285,.411,.227,.600,13.7,0.6226415094339622,5,0
25,0,11.0,2.2,0.6,1.5,0.48,0.0,.303,.257,.700,14.5,0.6037735849056604,6,0
53,2,19.6,6.8,2.0,2.0,0.49056603773584906,0.22641509433962265,.427,.365,.829,15.5,0.7735849056603774,1,0
43,2,21.0,5.9,2.2,2.4,0.6976744186046512,0.09302325581395349,.415,.425,.794,14.0,0.6037735849056604,6,0
51,43,31.1,8.9,4.9,1.6,1.0196078431372548,0.9607843137254902,.429,.415,.767,13.4,0.5660377358490566,7,0
51,24,25.2,5.2,6.1,0.6,0.4117647058823529,1.1568627450980393,.502,.000,.754,10.4,0.5384615384615384,5,0
4,0,9.0,1.5,2.0,0.0,0.0,0.0,.273,,.000,20.0,0.20754716981132076,15,0
46,17,27.9,12.2,3.0,1.4,0.7391304347826086,0.15217391304347827,.455,.375,.745,21.3,0.3269230769230769,13,0
7,0,13.2,5.1,2.0,0.6,0.14285714285714285,0.2857142857142857,.400,.200,.500,27.4,0.49019607843137253,9,0
47,6,19.1,7.0,1.3,1.9,0.7659574468085106,0.10638297872340426,.424,.327,.912,19.8,0.4339622641509434,10,0
52,52,38.6,19.0,4.4,6.2,1.4423076923076923,0.4230769230769231,.464,.377,.752,22.3,0.6226415094339622,5,0
4,0,5.3,1.5,0.8,0.3,0.0,0.5,.400,,.667,15.7,0.2830188679245283,14,0
49,49,36.9,16.5,3.7,6.3,1.183673469387755,0.14285714285714285,.430,.423,.903,20.9,0.6274509803921569,2,0
17,1,11.1,2.6,1.3,1.4,0.058823529411764705,0.0,.327,.364,1.000,15.8,0.5769230769230769,4,0
53,53,29.3,10.3,5.4,1.9,0.4339622641509434,0.8867924528301887,.538,,.730,17.4,0.5094339622641509,7,0
2,0,6.0,2.5,1.5,0.0,0.0,0.0,.400,.500,,19.9,0.52,8,0
45,19,23.3,8.7,3.2,1.7,0.9333333333333333,0.13333333333333333,.368,.253,.697,22.4,0.22,14,0
53,0,17.2,7.2,3.3,0.5,0.4716981132075472,0.24528301886792453,.542,.344,.830,17.4,0.39622641509433965,13,0
33,1,7.8,2.5,1.8,0.1,0.30303030303030304,0.48484848484848486,.436,.000,.875,16.0,0.6862745098039216,4,0
51,51,34.9,17.8,9.0,2.8,0.803921568627451,0.47058823529411764,.521,.000,.698,24.6,0.3269230769230769,13,0
44,15,12.7,2.7,3.1,0.8,0.18181818181818182,0.5227272727272727,.410,,.810,12.0,0.3269230769230769,13,0
53,53,35.9,16.0,8.2,1.8,0.9245283018867925,1.2452830188679245,.476,.333,.713,21.6,0.39622641509433965,13,0
53,53,31.3,8.2,3.3,1.6,0.7358490566037735,0.4716981132075472,.429,.386,.641,12.5,0.7735849056603774,1,0
38,4,7.2,1.2,0.8,0.3,0.3157894736842105,0.07894736842105263,.377,.500,.500,10.6,0.6037735849056604,6,0
53,5,26.3,12.1,1.8,3.7,0.9245283018867925,0.1509433962264151,.416,.325,.925,22.2,0.4528301886792453,10,0
16,0,6.3,1.5,1.6,0.3,0.0625,0.125,.579,,.333,10.8,0.49056603773584906,8,0
47,0,8.6,2.1,1.9,0.2,0.14893617021276595,0.5957446808510638,.443,,.800,12.7,0.6862745098039216,4,0
52,52,37.6,20.4,9.7,2.7,0.8076923076923077,2.1538461538461537,.498,.000,.761,26.1,0.4339622641509434,11,0
18,0,10.0,1.7,1.2,0.7,0.4444444444444444,0.05555555555555555,.297,.200,.462,13.7,0.39622641509433965,12,0
46,46,30.4,12.5,6.9,1.2,0.4782608695652174,0.6739130434782609,.495,,.721,19.5,0.22,14,0
53,0,16.7,6.6,2.3,1.2,0.5283018867924528,0.03773584905660377,.417,.395,.849,19.6,0.7735849056603774,1,0
8,0,6.8,1.5,1.4,0.5,0.375,0.125,.333,.000,.800,12.3,0.49056603773584906,8,0
14,0,15.8,5.6,3.4,0.9,0.2857142857142857,0.14285714285714285,.508,,.621,17.6,0.5769230769230769,4,0
53,53,35.9,10.7,9.0,2.4,1.0566037735849056,0.6792452830188679,.431,,.850,16.0,0.20754716981132076,15,0
50,0,13.4,4.3,1.2,2.1,0.36,0.02,.355,.342,.796,20.5,0.52,8,0
51,24,24.4,5.9,2.4,5.3,1.0392156862745099,0.058823529411764705,.377,.366,.765,14.9,0.4339622641509434,11,0
36,36,42.1,27.8,6.2,6.6,1.4166666666666667,0.9722222222222222,.409,.330,.804,32.9,0.52,8,1
47,40,22.9,6.3,2.8,2.1,0.8936170212765957,0.10638297872340426,.528,.373,.793,11.8,0.4528301886792453,10,0
43,17,24.7,8.8,3.7,1.2,0.7209302325581395,0.09302325581395349,.405,.376,.829,19.6,0.4339622641509434,10,0
10,0,10.9,4.3,0.6,1.5,0.5,0.0,.486,.375,.545,21.6,0.5660377358490566,7,0
49,49,35.6,14.6,5.4,1.8,1.2857142857142858,0.30612244897959184,.439,.293,.894,19.9,0.52,8,0
52,15,19.7,6.7,2.3,1.0,0.3269230769230769,0.46153846153846156,.392,.369,.732,18.0,0.7407407407407407,1,0
16,0,9.1,4.5,2.4,0.6,0.25,0.1875,.455,.167,.750,22.3,0.2830188679245283,14,0
44,44,30.3,9.9,9.5,1.9,0.8181818181818182,2.6818181818181817,.473,.000,.752,16.6,0.4528301886792453,10,0
28,1,9.9,3.2,2.5,0.5,0.21428571428571427,0.14285714285714285,.349,.000,.842,21.1,0.6274509803921569,2,0
30,1,20.0,7.9,3.4,1.3,1.2666666666666666,0.3333333333333333,.382,.385,.878,19.7,0.5660377358490566,7,0
6,0,2.6,1.3,0.2,0.2,0.0,0.0,.667,,.667,19.2,0.4117647058823529,12,0
42,12,10.2,2.7,1.1,2.1,0.5952380952380952,0.23809523809523808,.410,.100,.694,17.5,0.5,9,0
48,47,35.8,21.9,4.7,4.2,1.2916666666666667,0.8333333333333334,.440,.392,.774,30.2,0.4339622641509434,10,1
39,36,28.1,14.3,2.8,5.8,0.5641025641025641,0.20512820512820512,.465,.234,.873,25.8,0.5,9,0
34,28,25.3,7.6,7.7,0.6,0.9411764705882353,1.6470588235294117,.558,,.796,12.6,0.5384615384615384,5,0
18,0,10.3,1.8,0.9,1.4,0.2222222222222222,0.0,.228,.182,.250,17.4,0.4339622641509434,11,0
48,10,27.2,7.6,9.3,0.8,0.9375,1.8125,.472,.000,.668,14.1,0.5306122448979592,6,0
51,5,17.6,4.8,2.4,1.2,0.3333333333333333,0.2549019607843137,.428,.000,.657,15.1,0.2830188679245283,14,0
50,14,24.4,7.4,5.0,1.6,0.78,0.44,.453,.226,.788,15.1,0.19607843137254902,15,0
48,43,30.8,7.1,3.5,4.0,1.625,0.375,.397,.246,.897,13.8,0.6226415094339622,5,0
45,43,32.7,13.2,3.3,6.1,1.8444444444444446,0.13333333333333333,.434,.196,.763,20.3,0.2830188679245283,14,0
10,0,1.6,0.2,0.2,0.3,0.1,0.0,1.000,,,6.9,0.7,3,0
5,0,9.9,1.8,3.0,0.0,0.0,0.0,.214,.000,1.000,16.7,0.6274509803921569,2,0
46,37,14.6,6.0,2.7,0.3,0.2391304347826087,0.21739130434782608,.453,.400,.673,22.4,0.19607843137254902,15,0
30,21,17.7,4.4,2.9,1.0,0.36666666666666664,0.03333333333333333,.470,,.716,11.7,0.3269230769230769,13,0
51,51,32.2,6.7,5.9,1.2,0.9019607843137255,0.9803921568627451,.409,.000,.689,12.3,0.4339622641509434,10,0
50,2,14.3,4.7,3.9,0.4,0.4,0.52,.518,.000,.644,16.5,0.7,3,0
50,0,18.0,7.5,3.6,0.5,0.28,0.44,.422,.402,.767,19.1,0.52,8,0
41,38,36.2,18.4,2.6,3.6,1.4390243902439024,0.2926829268292683,.397,.356,.851,25.2,0.39622641509433965,12,0
43,16,26.6,9.4,5.6,1.5,0.7209302325581395,0.27906976744186046,.375,.252,.892,18.9,0.49019607843137253,9,0
46,43,29.6,15.9,5.5,0.7,0.30434782608695654,0.9347826086956522,.539,,.715,25.5,0.5306122448979592,6,0
18,7,14.0,1.7,1.5,0.8,0.2777777777777778,0.2222222222222222,.448,,.500,7.1,0.49019607843137253,9,0
43,31,23.7,6.9,7.0,0.5,0.5116279069767442,1.627906976744186,.524,,.621,14.8,0.49056603773584906,8,0
48,47,27.5,9.5,8.7,0.9,0.25,1.2916666666666667,.540,.000,.617,16.2,0.6862745098039216,4,0
48,2,27.8,12.4,2.1,4.4,0.7291666666666666,0.041666666666666664,.452,.339,.809,19.6,0.7,3,0
13,0,3.9,0.5,0.9,0.2,0.15384615384615385,0.0,.231,,,16.6,0.6226415094339622,5,0
29,14,25.3,9.1,4.2,2.3,1.4482758620689655,0.2413793103448276,.450,.217,.683,19.0,0.6862745098039216,4,0
39,31,23.7,5.9,5.5,1.1,0.2564102564102564,0.5384615384615384,.471,,.710,13.2,0.5306122448979592,6,0
17,13,33.7,19.7,3.9,7.3,1.6470588235294117,0.17647058823529413,.371,.326,.771,30.4,0.2830188679245283,14,0
35,3,16.1,3.1,4.3,0.6,0.34285714285714286,0.8857142857142857,.415,,.588,11.3,0.2830188679245283,14,0
