14,12,23.3,7.1,4.4,1.3,0.8571428571428571,0.5714285714285714,.348,.500,.692,20.0,0.7142857142857143,3,0
45,45,37.8,20.7,9.5,2.5,1.1777777777777778,1.1111111111111112,.447,.242,.796,27.9,0.32653061224489793,13,1
24,4,18.2,5.8,2.3,1.4,0.3333333333333333,0.16666666666666666,.419,.143,.750,18.7,0.5531914893617021,6,0
6,0,7.4,4.0,2.0,0.7,0.0,0.0,.444,.000,.000,30.5,0.5531914893617021,5,0
4,1,9.0,1.0,1.8,0.3,0.25,0.5,.125,,1.000,10.8,0.3829787234042553,12,0
39,39,37.0,22.1,4.4,4.0,1.4615384615384615,0.3333333333333333,.462,.435,.855,26.0,0.6086956521739131,2,1
34,3,12.7,4.0,1.6,3.0,0.7352941176470589,0.058823529411764705,.372,.417,.609,19.5,0.6086956521739131,2,0
37,0,11.2,3.1,2.1,0.6,0.16216216216216217,0.24324324324324326,.305,,.677,20.4,0.5102040816326531,8,0
7,0,7.4,3.4,2.6,0.3,0.2857142857142857,0.42857142857142855,.400,.000,.800,25.2,0.3111111111111111,12,0
36,23,30.2,12.1,2.9,3.5,1.2222222222222223,0.1388888888888889,.413,.364,.841,19.4,0.5208333333333334,6,0
48,48,31.8,9.4,3.8,5.1,1.875,0.14583333333333334,.430,.320,.724,16.5,0.5714285714285714,4,0
15,0,14.7,4.0,2.1,0.9,0.4,0.4,.276,.271,.556,18.9,0.2857142857142857,14,0
47,0,18.4,4.5,3.2,1.0,0.6595744680851063,0.0851063829787234,.397,.299,.600,14.5,0.40425531914893614,11,0
35,35,27.2,8.5,2.5,5.7,1.3428571428571427,0.11428571428571428,.394,.318,.671,18.2,0.23404255319148937,15,0
11,0,6.3,2.1,0.4,0.4,0.2727272727272727,0.0,.421,.400,.714,17.0,0.30434782608695654,13,0
20,0,5.5,1.7,0.5,0.3,0.15,0.05,.326,.143,.500,20.7,0.6808510638297872,1,0
49,48,33.2,12.6,4.1,5.8,1.9591836734693877,0.1836734693877551,.416,.358,.882,18.1,0.5102040816326531,7,0
17,0,5.6,1.8,0.7,1.2,0.35294117647058826,0.0,.448,,.667,20.2,0.3111111111111111,12,0
24,23,30.2,15.3,5.1,2.8,2.7916666666666665,0.8333333333333334,.437,.403,.635,26.1,0.23404255319148937,15,0
44,28,28.0,10.7,2.0,3.2,0.9772727272727273,0.1590909090909091,.451,.422,.656,18.8,0.5531914893617021,5,0
44,3,17.9,4.3,3.3,1.1,0.8181818181818182,0.09090909090909091,.390,.000,.831,13.8,0.4791666666666667,10,0
20,8,15.0,3.7,3.5,0.7,0.45,0.25,.389,.000,1.000,15.7,0.2857142857142857,14,0
14,0,7.4,1.2,0.9,1.1,0.21428571428571427,0.0,.179,.167,.556,17.5,0.673469387755102,4,0
16,0,7.9,2.9,2.0,0.3,0.3125,0.4375,.390,,.609,25.0,0.23404255319148937,15,0
38,38,34.3,16.9,6.7,1.6,0.34210526315789475,0.7368421052631579,.491,.167,.625,25.1,0.5208333333333334,7,0
12,4,13.1,1.9,1.2,2.2,0.8333333333333334,0.08333333333333333,.242,.000,.875,13.5,0.5208333333333334,6,0
27,19,21.4,7.0,2.1,2.9,0.5185185185185185,0.07407407407407407,.381,.333,.778,19.3,0.5531914893617021,5,0
48,48,37.5,13.2,5.4,4.9,1.7291666666666667,0.4375,.504,.443,.829,14.8,0.5208333333333334,7,0
47,4,23.9,7.9,2.9,3.0,1.0,0.14893617021276595,.470,.453,.914,14.8,0.5531914893617021,5,0
45,45,39.7,14.8,5.1,2.8,1.4444444444444444,1.1111111111111112,.410,.380,.707,18.6,0.2857142857142857,14,0
47,47,25.5,7.1,6.8,0.6,0.7659574468085106,0.9574468085106383,.540,.000,.714,12.2,0.5714285714285714,4,0
7,0,6.0,1.1,0.7,0.3,0.0,0.0,.273,.000,1.000,17.1,0.7142857142857143,3,0
43,4,12.1,3.3,1.3,1.1,0.2558139534883721,0.046511627906976744,.421,.192,.750,16.6,0.5102040816326531,8,0
47,9,18.3,6.4,2.9,0.7,0.2127659574468085,0.6170212765957447,.431,.394,.714,17.8,0.5,9,0
41,3,21.4,6.3,1.6,4.0,1.2682926829268293,0.0975609756097561,.431,.375,.873,16.1,0.5,9,0
47,47,33.5,14.3,3.1,4.9,1.0212765957446808,0.23404255319148937,.456,.351,.856,20.4,0.7551020408163265,1,0
49,21,25.2,11.3,2.4,4.6,0.7959183673469388,0.10204081632653061,.435,.407,.883,20.0,0.673469387755102,4,0
35,0,17.1,3.4,1.5,3.2,0.6857142857142857,0.11428571428571428,.342,.357,.500,13.2,0.30434782608695654,13,0
41,12,19.4,3.1,5.0,0.6,0.6829268292682927,0.34146341463414637,.424,.000,.652,9.7,0.5102040816326531,8,0
29,0,10.3,2.1,2.0,0.3,0.3793103448275862,0.4827586206896552,.469,,.824,10.6,0.5714285714285714,4,0
15,15,18.5,6.2,3.6,1.1,0.4,0.8666666666666667,.427,,.958,18.0,0.5208333333333334,7,0
25,1,8.9,1.4,1.9,0.2,0.12,0.52,.429,,.545,10.8,0.5208333333333334,6,0
37,0,13.2,3.5,2.2,0.2,0.3783783783783784,0.35135135135135137,.355,.200,.806,15.6,0.32653061224489793,13,0
33,33,26.0,6.6,2.5,1.2,0.7878787878787878,0.36363636363636365,.357,.386,.439,14.8,0.6458333333333334,5,0
44,11,23.2,5.2,4.4,0.6,0.8863636363636364,0.5681818181818182,.489,.000,.759,10.4,0.3111111111111111,12,0
3,0,9.7,3.3,0.3,0.3,0.6666666666666666,0.0,.714,.000,,11.4,0.5102040816326531,8,0
47,1,11.5,4.2,0.9,2.3,0.2553191489361702,0.02127659574468085,.396,.333,.750,20.2,0.49019607843137253,10,0
16,0,3.9,0.8,0.8,0.1,0.0,0.125,.500,.000,.250,12.2,0.58,3,0
33,15,16.3,4.4,3.8,0.5,0.6363636363636364,1.4242424242424243,.456,,.913,12.8,0.7142857142857143,3,0
50,50,37.1,19.0,11.2,2.2,0.98,1.98,.529,,.749,22.4,0.49019607843137253,10,1
32,28,30.1,12.4,2.9,8.3,1.625,0.1875,.425,.174,.988,20.7,0.673469387755102,4,0
10,0,3.9,0.4,0.8,0.9,0.2,0.0,.400,.000,,9.2,0.5,9,0
13,4,9.2,2.6,1.4,0.4,0.0,0.5384615384615384,.700,,.462,11.2,0.5,9,0
16,0,3.0,0.9,0.3,0.0,0.0,0.0,.375,.000,1.000,23.3,0.5102040816326531,8,0
2,0,4.3,0.0,1.0,0.0,0.0,0.0,.000,,.000,16.3,0.3829787234042553,12,0
